Unnamed: 0,comment,title,date,name,stars,sentiment
8686,"Incantevole e immenso parco, nel cure della città, pieno di gente atta in varie attività, la fauna è meravigliosa, e abituata alle persone, per questo si possono ammirare anche da vicino i famosi scoiattoli del parco. Direttamente sul parco si affacciano due dei più importanti musei: l'American Museum of Natural History e il Metropolitan Museum of Art.",Central Park pieno di vita, 9 gennaio 2016,Boselli,5.0,positive
5320,"Bellissimo,imponente,maestoso. Perché allora dopo ore di coda per la acquisto del biglietto devo vedere dei poster appesi che ne nascondono la maestosità? Perché delle barriere che impediscono di vedere la profondità la possenza di questa meraviglia? Per Fortuna l avevo già visitato in passato senza tutti questi impedimenti e l' avevo paragonata al Notre Dame... ora no... è nascosta ed è un peccato. Mia figlia è rimasta molto delusa",Nascosto, 15 dicembre 2019,ZappaMonica,2.0,negative
16947,"Luogo simbolo della movida milanese in tutte le stagioni, ricco di locali e ristoranti è tra le mete preferite dai giovani e non. I locali sono piuttosto turistici, non si mangia sempre bene. La nuova Darsena poi, seppur riqualificata da qualche anno, è un luogo off limits in certe stagioni x via della confusione e per la grande presenza di zanzare d’estate. Peccato per la presenza di artisti di strada e venditori abusivi qua e lá.Per una passeggiata o una serata a milano ci sono posti nettamente migliori. Parcheggi in zona un po difficoltosi da trovare, con costi da 3€/h. Andate in metro.",A me non piacciono, 16 febbraio 2019,Toretto70,2.0,negative
7781,"Pessima esperienza. La prenotazione on line, non risparmi la lunga fila in piedi per entrare. Un gregge di persone stipate sia durante la salita, sia arrivati in alto, sia per scendere, sia dentro il duomo. Bisogna studiarsi la storia prima di andare perchè all'interno non si trova alcuna informazione, nè pannelli esplicativi. Uno dei classici esempi di come fare bancomat con i turisti, senza riservare loro alcuna esperienza conoscitiva, se non la vista dall'alto.",Pessima esperienza, 8 novembre 2021,Michela,1.0,negative
15991,"Bel posto, ma nulla di eccezionale.Un mega parco e basta.Molto carini gli scoiattolini che vi scorazzank dentro.",Bel posto, 29 gennaio 2016,agguerrito,3.0,neutral
8250,Piccola chiesa in corso Magenta riscoperta grazie al Touring Club Italiano. Impatto visivo decisamente sorprendente.Molto utile anche il supporto dei volontari TCI che raccontano la storia del monastero. Assolutamente da vedere.,Tesoro nascosto a Milano, 27 ottobre 2018,RB1897,3.0,neutral
5531,"Interessante esperienza anche per chi come me nn è amante di arte specialmente di pittura. Ne vale comunque la pena, e stranamente i dipinti più interessanti sono di artisti italiani, Tiziano, Caravaggio, tintoretto, da vinci...",Bello, 16 marzo 2018,Roberta G,3.0,neutral
6809,Interno cupo e spoglio.fanno pagare per entrare . Bella solo la facciata. In altre città ci sono cattedrali molto più belle,Niente di che, 15 aprile 2019,Cristina G,2.0,negative
19861,"Visti di giorno nell'atmosfera tranquilla della tarda mattina non suscitano particolari emozioni. Sporcizia qua e là pochi bar aperti (ma è fine agosto), gli immancabili segni della presenza degli imbrattamuri locali (poca fantasia, segni insulsi, il graffite è altra cosa). Forse la sera l'animazione notturna rende l'ambiente un po' più interessante per il resto nulla di speciale. La visita se non altro, è servita a stimolare la ricerca sui sistemi di irrigazione lombardi dell'800...",Mah...., 8 settembre 2012,fosforo6,2.0,negative
17199,"Il punto interrogativo è perché nel mio immaginario mi aspettavo qualcosa di diverso , invece (come sempre) una marea di gente , in ogni dove ,in ogni prato , in ogni panchina . Probabilmente la concentrazione di gente era dovuto al fatto che fosse domenica ma anche nei laghetti le barche rischiavano di urtarsi . Artisti di strada e banchetti per bibite e hot dog dappertutto, ""relaxnewyorkese""  ",?, 14 agosto 2017,Mapissim,3.0,neutral
7281,Non sono un amante dei musei d'arte ma questo mi ha molto deluso..... le pareti interne sono dipinte con colori scuri rendendo l'ambiente tetro..... anche le opere esposte non sono eccezionali.,Pessimo, 18 aprile 2018,Simo L,1.0,negative
16459,"la visita costa 15€ e comprende oltre alla mostra permanente anche quella temporanea, dove l'orario di ingresso è scritto sul biglietto peccato che nessuno ti da informazioni.preciso che non mi intendo di arte e non la capisco, la maggior parte sono quadri di artisti italiani che ovviamente vale la pena vedere, ma il resto a me non è piaciuto, troppo dispersivo non c'è un filo logico per come sono disposte le opere.",disorganizzato, 22 dicembre 2018,lattuga89,1.0,negative
15280,"Durante la nostra permanenza a Berlino, tra le altre cose, abbiamo fatto visita a questo imponente e bel monumento, ma sono rimasto un po’ deluso perché non mi aspettavo che, proprio attaccati allo stesso, ci fossero altri uffici/abitazioni che, per quanto mi riguarda, nulla hanno a che vedere con la storia. Sarebbe stato giusto valorizzarlo di più e lasciarlo come si vede nelle foto dell’epoca.😪😪😪",...un po’ deluso!!!, 8 gennaio 2020,Salvatore R,3.0,neutral
13393,"Premetto che non sono una gran appassionata di pittura, ci sono stata perché è uno dei musei più importanti al mondo. Le  sale all'interno sono belle e anche l'edificio, ma rispetto all'importanza del luogo ho trovato poche informazioni chiare nel muoversi all'interno, mappe non date ma da chiedere, audioguida che funziona solo su alcuni dei dipinti esposti... Insomma se amate la pittura classica andateci altrimenti spendente soldi x niente",Poca organizzazione e chiarezza, 11 dicembre 2017,Antonio T,2.0,negative
15544,Che dire... un monumento mondiale visto in tutto il mondo più volte. Gigantesco e bellissimo. Un punto fondamentale nella visita a Berlino,Bellissima, 22 giugno 2019,Mirko M,5.0,positive
17598,"Tengo a precisare che non sto pubblicizzando ne denigrando attività commerciali,esprimo un giudizio e fornisco informazioni da turista come meglio visitare il Prado. 1. Chi ha acquistato il biglietto online deve entrare dalla porta jerominos e li lascerà zaino e borsa in modo da essere più comodi nel girare.2 ci sono molte opere, per non perdere le più importanti vi lascio un link da seguire3 consiglio nel caso non volesse perdervi di affidarvi alla guida di un ora o prendere l'audio guida da 6 euro .3 non è possibile fare foto ,anche se non hanno saputo spiegarvi il perché.4 per la libertà di pensiero esprimo il mio parare... Un enorme museo pieno d'arte con quadri famosi come Davide e golia e Saturno che mangia i suoi figli ...nota negativa l'organizzazione del museo in quanto il percorso non è ben definito in modo cronologico portandoti pertanto ad una visita confusionale qualora fosse senza guida.",Deludente, 17 gennaio 2020,enzapappagallo,1.0,negative
10373,Visitare questo stupendo monumento è sempre emozionante e suggestivo. Il contrasto dei colori degli alabastri con il buio rendono il tutto molto misterioso. ,Sempre monumentale , 11 dicembre 2018,Antonio B,5.0,positive
8140,Più bello fuori che dentro ho visto cattedrali che mi sono piaciute di più comunque il parere è esclusivamente personale poi come storia città eccezionale e pulita,Visita a Milano, 3 luglio 2019,ricky m,3.0,neutral
934,"Sarà che li ho visti di giorno ma cosa ci sia di bello non l'ho proprio capito. Fiume maleodoranti e sporchissimi, bar e ritrovi tutt'altro che eleganti. Mah!",Ma che ci vedono di bello?, 28 giugno 2015,Rosario S,2.0,negative
15086,"Grandioso monumento ottimamente conservato, che riesce perfettamente a portare il visitatore al fasto sensazionale che la porta doveva trasmettere a chi ne varcava l'entrata. Da non perdere",La stotia riecheggia il proprio fasto, 29 maggio 2019,LuigiMaMo,4.0,positive
8454,"East Side Gallery, è il museo a cielo aperto dove resta il maggior tracciato originale del muro di Berlino con la magnifica vista sul fiume Sprea. Graffiti e murales sono stati realizzati lungo il versante Est del muro, luogo su cui era assolutamente vietato scrivere e dipingere. Qui giunsero nel 1990 un susseguirsi di artisti da 21 paesi, famosi e non. Con quel muro, non divisero soltanto una città a metà, ma una popolazione intera di famiglie che fino al 1989, anno della caduta, hanno rischiato la loro vita nel tentativo di fuggire. Merita una visita. Purtroppo oltre che museo è anche un cantiere a cielo aperto, un tentativo, spero, di rendere più piacevole e organizzata la visita.",East Side Gallery, 2 settembre 2018,marina p,3.0,neutral
3965,"Facilmente raggiungibile,un posto molto vivo soprattutto la sera,pieno di locali e ristoranti e molto bello anche passeggiare dopo cena,in coppia o con la famiglia;",una passeggiata dopo cena......., 24 aprile 2017,ester782016,4.0,positive
10005,Indirizzo sbagliato !!! Molto male Trip Advisor !!! Ci avete portati dall’altro lato della città!! Togliete questo indirizzo e inserite quello giusto.,Indirizzo sbagliato. Vi porta dal lato opposto della città., 4 ottobre 2021,Aura L,1.0,negative
15560,"Abbiamo visitato questa mostra fotografica il giorno di Natale, molto grande, molto affollata. Ci hanno dato l'audioguida in italiano, ma non siamo riusciti a seguirla perchè non c'era un percorso ben preciso e per la troppa gente. Esperienza comunque toccante.",Esperienza toccante., 12 gennaio 2019,Elisa M,3.0,neutral
17925,"Abbiamo attraversato il central park per trasferimento da Times Square fino al Guggenheim Museum (quasi 4 km).Non ci ha affascinato tanto, così come ci aveva affascinato Hide Park di Londra.Tanta gente, molte carrozze, biciclette e poche attrazioni o luoghi di ristoro.Comunque per chi ama la natura, passare dai grattacieli ai prati verdi è una buona sensazione.",Una passeggiata nel parco, 13 settembre 2019,MaxBiax,3.0,neutral
3442,"Non esiste un percorso guidato, perciò può risultare dispersivo. Documentazioni fotografiche e testimonianze",Dispersivo, 6 gennaio 2019,Tiziana D,3.0,neutral
3224,"Si possono fare on line, oppure al lato opposto sulla via dove si trova il controllod. per l'ingresso al Parlamento , dal mattino e' possibile prenotare la visita alla cupola.",Prenotazioni, 6 gennaio 2019,Tiziana D,3.0,neutral
15746,Non capisco l entusiasmo per un canale secco e poco romantico. Vabbene non aver altro ma nn per questo bisogna inventarsi x forza un lungomare,Poca cosa, 18 gennaio 2017,annaSG25,2.0,negative
10116,14 euro per gli adulti e 10 euro per i bambini sopra i 4 anni per un giro che dal sito dovrebbe durare 50 minuti e invece ne dura scarsi 35.  Costoso e deludente,Giro battello naviglio grande, 2 giugno 2018,Rossella V,2.0,negative
15718,"Non capisco cosa ci sia di tanto bello in questo posto.. si, ci sono locali per l'happy hour, ristoranti ma il corso d'acqua centrale alle vie fa veramente schifo..potrebbero sicuramente pulire meglio la zona ed abbellire la passeggiata con balconi fioriti o inserti artistici.",Non capisco..., 8 marzo 2016,Andrewholy,2.0,negative
9057,"Premesso che le poche volte che ci sono stata era sabato o domenica mattina/pomeriggio e che quindi non c'era in giro nessuno, la sera pare debba essere un luogo stupendo. Per quanto mi riguarda non ho interesse a tornarci visto che questa zona così ""chic"" a detta dei milanesi (io sono monzese e prediligo il lago di Como piuttosto che il cemento di Milano) di giorno è triste, trascurata e squallida. L'unica cosa piacevole è fare un giro sul Naviglio. L'imbarco è vicino a Porta Genova e occorre verificare gli orari in quanto, se non ricordo male, i giri iniziano nel pomeriggio. Costo: 14 euro. Zona consigliata a chi ama la vita mondana e sconsigliata a chi, come me, ama la natura. ",Quartiere trascurato come una periferia , 29 gennaio 2016,wienerwalzer80,1.0,negative
19479,"il museo  contiene capolavori indiscutibili, niente da dire... tuttavia all'entrata pare un check point di Bagdad ai tempi della guerra del golfo... passati i controlli poco gentili ai incontrano poi le varie guardiette che se ti si scosta al bambino un poco la mascherina iniziano a strillare ""mascarilla mascarilla""...... maleducati",Personale maleducato, 1 dicembre 2021,Bruno G,1.0,negative
11600,"Una rilassante passeggiata nel cuore verde di New York, bello e romantico con molti punti di osservazione",Romantico e affascinante, 22 maggio 2017,Stefania D,5.0,positive
10576,"Questa chiesa è unica in quanto le suore che vivevano in questo convento erano racchiusi dal mondo che non ci ha permesso di avere un contatto. Ciò significava che la chiesa è divisa con le suore che partecipano alla messa (cantare) da dietro un muro parziale. A piedi intorno alla chiesa ad ammirare l'affresco, ma la differenza di stile fra il lato pubblico e l'area per le suore.",Bellissima e incredibilmente interessante, 21 ottobre 2012,Caitlin,5.0,positive
6909,Purtroppo non vi è un bel percorso preciso da dove entri e poi esci quindi potrebbe capitare che molte sale non le vedi per il resto i quadri sono bellissimi senza commenti ,Museo bellissimo ma male organizzato, 23 aprile 2019,Dylaila,3.0,neutral
726,Non male come posto per passare un po' di tempo. Molto affollata e allegra. Ma potrebbe essere ancora più bella se ci fossero qualche panchina per potersi riposare un po' e dei locali un po' meno cari.,"Non male, ma...", 27 aprile 2019,Bruno B,3.0,neutral
